,date_time,tweet,link,state,city,anger,happiness,neutral,sadness,worry
13,2020-07-09 10:33:24,#Bangalore has become a victim of #unlock1. Immediate #Bangalorelockdown is a must #COVID19karnataka #CoronaUpdatesInIndia #CoronavirusIndia,https://twitter.com/tweet_kapil/status/1281091559824359425,Karnataka,Bangalore,0.17717276513576508,0.07483580708503723,0.2831408977508545,0.1965627670288086,0.268287718296051
14,2020-07-06 07:56:44,It has started happening in Bangalore which was otherwise faring very well before unlock1. 0.,https://twitter.com/lalradhanjali/status/1279964971443515392,Karnataka,Bangalore,0.012102299369871616,0.15383853018283844,0.34934067726135254,0.21724466979503632,0.26747384667396545
15,2020-07-05 19:46:42,Yeah even I'm from Karnataka at the time of June it was alright and very well controlled but after June and unlock1 people lost awareness and idk how this peak happened in only 1 month Bangalore was 1500 on June and now its 9000+. Soon Karnataka will top 4th worst effected state.,https://twitter.com/dope_memes7/status/1279781253068308480,Karnataka,Bangalore,0.006580593064427376,0.08996783196926117,0.15107783675193787,0.4717470109462738,0.2806268036365509
16,2020-07-10 21:31:28,Halo! the unroll you asked for: @covid19indiaorg: The shifting case share from Mumbai to other districts in MH: * At the start of Unlock1 on June 1…  https://threadreaderapp.com/thread/1281617082388365316.html … See you soon. 🤖,https://twitter.com/threadreaderapp/status/1281619557896028161,Maharashtra,Mumbai,0.01009475626051426,0.21118555963039398,0.4555734694004059,0.12275917083024979,0.20038698613643646
17,2020-07-10 21:21:38,"The shifting case share from Mumbai to other districts in MH:

* At the start of Unlock1 on June 1, Mumbai had 59% of all cases reported in MH. Thane 14% and Pune 12%. These 3 districts accounted for 85% of cases in MH.

By June 30, this % share changed. 

1/4",https://twitter.com/covid19indiaorg/status/1281617082388365316,Maharashtra,Mumbai,0.09804624319076538,0.07214107364416122,0.26596197485923767,0.1868710219860077,0.3769797682762146
18,2020-07-09 21:04:05,"I think it’s as @vnehra said #NIMBY EFFECT ( not in my backyard ) people outside Abad got fearless and let their guards down .. with #unlock1 Abad started spreading virus everywhere, #surat received additional from mumbai & GJ started burning ! God save us !  https://twitter.com/bhavinbvasavada/status/1281249100227280896 …",https://twitter.com/nirajvasavada/status/1281250276599402496,Maharashtra,Mumbai,0.1244732216000557,0.09539585560560226,0.22096210718154907,0.24218732118606567,0.3169814646244049
19,2020-07-09 18:05:00," https://www.cnbctv18.com/photos/travel/in-pics-mumbais-iconic-taj-mahal-palace-reopens-with-extreme-precaution-take-a-look-6284191-9.htm … In pics: Mumbai's iconic Taj Mahal Palace reopens with extreme precaution, take a look #COVID19 #unlock1",https://twitter.com/pppjain/status/1281205210694578179,Maharashtra,Mumbai,0.004764028359204531,0.2888590395450592,0.46354761719703674,0.1348918378353119,0.10793742537498474
20,2020-07-09 16:59:40,"#Covid19 #India #Lockdown #Unlock1 #Unlock2 #JBCharitableTrust #RotiBank #FreeFoodDistribution #KapdiyaNgar #Kurla #Mombai70
#PmoIndia #CMOMaharashtra #MumbaiPolice #MumbaiBMC #NGO #MumbaiNGO #Charity #Public #CharityCommission #WHO #UN
#Mumbai #NitiAayog
#SalauddinAnsari pic.twitter.com/6NEl1yQjqH",https://twitter.com/jbcharitabletru/status/1281188770214064130,Maharashtra,Mumbai,0.08207965642213821,0.10064909607172012,0.3646271228790283,0.1172468438744545,0.335397332906723
21,2020-07-09 16:00:00,"Craving for a hot bowl of #Ramen? Order away!

@thefattybaomum @MasqueBombay
 https://livingfoodz.com/stories/slurp-alert-best-ramen-bowls-in-mumbai-for-broth-heads-to-behold-2514 …
#LivingFoodz #LFReads #LF #NoodleSoup #Japanese #Mumbai #TakeAway #HomeDelivery #Unlock1 #Tonkotsu #Miso #Shoyu",https://twitter.com/LivingFoodz/status/1281173752441638914,Maharashtra,Mumbai,0.0011724779615178704,0.23537564277648926,0.48638486862182617,0.13028369843959808,0.14678333699703217
22,2020-07-07 21:01:33,"पुण्यात महापालिकेकडून 'या' पदासाठी मोठी भरती सुरू

 https://www.lokshahinews.com/pune-municipal-corporation-has-started-recruitment-for-this-post/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai #NarendraModi",https://twitter.com/LiveLokshahi/status/1280524866727239685,Maharashtra,Mumbai,0.062297720462083817,0.061829257756471634,0.2512851655483246,0.15686003863811493,0.4677278995513916
23,2020-07-07 20:16:29,"विद्यापीठ परीक्षांबाबतीच राज्यसरकार घेऊ शकते मोठा निर्णय…

 https://www.lokshahinews.com/the-state-government-can-take-big-decisions-only-about-university-exams/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai #uddhavthackeray",https://twitter.com/LiveLokshahi/status/1280513524696059912,Maharashtra,Mumbai,0.10303717106580734,0.03983515128493309,0.20885752141475677,0.3079547882080078,0.3403153419494629
24,2020-07-07 19:50:28,"खताच्या मागणीसाठी लागल्या लांबच लांब रांगा

 https://www.lokshahinews.com/long-queues-for-fertilizer-demand/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai #uddhavthackeray #narendramodi",https://twitter.com/LiveLokshahi/status/1280506977790177294,Maharashtra,Mumbai,0.04786967858672142,0.05635245144367218,0.261680006980896,0.21173922717571259,0.4223586618900299
25,2020-07-07 19:41:44,"Maharashtra Rain Update | पाहा आज महाराष्ट्रात पावसाची काय अपडेट

 https://www.lokshahinews.com/maharashtra-rain-update-see-what-is-the-update-of-rain-in-maharashtra-today/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280504777051459585,Maharashtra,Mumbai,0.03340930864214897,0.050366949290037155,0.1927928924560547,0.2747083902359009,0.4487225115299225
26,2020-07-07 19:09:37,"गूड न्यूज! राज्यात पोलीस शिपाई संवर्गात होणार मोठी भरती, पवारांची माहिती

 https://www.lokshahinews.com/good-news-there-will-be-a-big-recruitment-in-the-police-constable-cadre-in-the-state-pawar-said/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280496696678629382,Maharashtra,Mumbai,0.02374299429357052,0.21178892254829407,0.25785622000694275,0.1180967390537262,0.3885151445865631
27,2020-07-07 17:12:04,"भर लॉकडाऊनमध्ये आंतराष्ट्रीय क्रिकेट उद्यापासून सुरू, पहिला सामना असणार…

 https://www.lokshahinews.com/in-addition-international-cricket-will-be-the-first-match-in-the-lockdown-starting-tomorrow/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280467114977984512,Maharashtra,Mumbai,0.019141245633363724,0.10721088200807571,0.19322748482227325,0.2849191725254059,0.3955012261867523
28,2020-07-06 19:58:12,"Mr.UT if u r so confident of Mumbai's covid situation & if u think things r under total control then y don't u open up every thing. As it is the results r shocking ever since unlock1. For u few ppl may die...So what ryt?
Open up your eyes UT& check the ground reality.",https://twitter.com/sannjay_shah/status/1280146533388779525,Maharashtra,Mumbai,0.5448838472366333,0.018618468195199966,0.07055465877056122,0.10208579152822495,0.26385724544525146
29,2020-07-06 19:30:56,"बर्थडे बॉय रणवीर सिंगचे हे अतरंगी लूक पाहिले आहेत का?

 https://www.lokshahinews.com/have-you-seen-this-intimate-look-of-birthday-boy-ranveer-singh/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280139674862796801,Maharashtra,Mumbai,0.028501125052571297,0.19146791100502014,0.2674960792064667,0.14425015449523926,0.3682847321033478
30,2020-07-06 19:22:06,"येत्या तीन दिवसात मुंबईत पुन्हा मुसळधार पावसाची शक्यता

 https://www.lokshahinews.com/heavy-rains-expected-in-mumbai-in-next-three-days/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai #uddhavthackeray",https://twitter.com/LiveLokshahi/status/1280137447796387841,Maharashtra,Mumbai,0.03841087967157364,0.049165546894073486,0.219869002699852,0.24983887374401093,0.44271570444107056
31,2020-07-06 19:10:28,"राज्यातील मृत्यूंमध्ये 73 % टक्के मृत्यू हे MMR क्षेत्रातील – फडणवीस

 https://www.lokshahinews.com/73-of-deaths-in-the-state-are-in-the-mmr-sector-fadnavis/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280134522160295936,Maharashtra,Mumbai,0.12530797719955444,0.03959774225950241,0.18015918135643005,0.22011852264404297,0.43481653928756714
32,2020-07-06 18:54:13,"Lokshahi Special | देवेंद्र फडणवीसांचं बोलणं किती खरं किती खोटं?

 https://www.lokshahinews.com/lokshahi-special-how-true-and-how-false-is-the-statement-of-devendra-fadnavis/ …
#coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #Mumbai",https://twitter.com/LiveLokshahi/status/1280130432843956224,Maharashtra,Mumbai,0.19121180474758148,0.1477629840373993,0.19327226281166077,0.24573928117752075,0.22201362252235413
33,2020-07-06 17:55:36,"गाडी चालवताना बुलेटच्या सीटखालून निघाला साप आणि नंतर काय झालं ते तुम्हीच पाहा…

 https://www.lokshahinews.com/while-driving-the-snake-went-under-the-seat-of-the-bullet-and-then-you-see-what-happened/ …
#lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice #lokshahinews #lokshahi #lokshahimarathi #mumbai",https://twitter.com/LiveLokshahi/status/1280115681434845186,Maharashtra,Mumbai,0.018929604440927505,0.05374861881136894,0.2119629979133606,0.30788305401802063,0.4074757695198059
34,2020-07-05 22:34:26,The only reason why #COVID19 infected cases are increasing in #Thane is early implementing #unlock1 #MissionBeginAgain Now the situation is getting so bad that @TMCaTweetAway have again implemented strict #lockdown for 10 days. Same bullshit is going to happen in #Mumbai too.,https://twitter.com/mehuls514/status/1279823465017536513,Maharashtra,Mumbai,0.03829626366496086,0.021731538698077202,0.14359600841999054,0.429309219121933,0.3670670688152313
35,2020-07-04 17:13:58,"मुंबईतल्या वार्डनुसार पाहा कोरोनाचे कुठे आणि किती रुग्ण...

#bmc #mumbai #coronavirus #covid19 #lockdown #unlock #Maharashtra #maharashtrapolice #doctor #coronawarrior #lockdown5 #unlock1 #policeservice pic.twitter.com/JGLIxroGzE",https://twitter.com/LiveLokshahi/status/1279380427581435904,Maharashtra,Mumbai,0.047134071588516235,0.0906839519739151,0.3750748038291931,0.14826877415180206,0.3388383984565735
36,2020-07-10 12:15:00,".@starlingpayal doing the thing she loves the most, flying kites ✨
#PayalRajput #Tollywood #TollywoodActress #Unlock1  pic.twitter.com/X21TTrHXPf",https://twitter.com/HydTimes/status/1281479516787896320,Telangana,Hyderabad,0.005187795031815767,0.22237904369831085,0.5283531546592712,0.11531057953834534,0.1287694126367569
37,2020-07-10 10:15:00,".@LakshmiManchu tells us all about her #LifeInLockdown
#LakshmiManchu #Tollywood #TollywoodActress #Unlock1
 https://timesofindia.indiatimes.com/entertainment/telugu/movies/news/ive-learnt-how-to-set-up-virtual-interviews-from-scratch-during-the-lockdown-lakshmi-manchu/articleshow/76882014.cms …",https://twitter.com/HydTimes/status/1281449318021361664,Telangana,Hyderabad,0.02618584968149662,0.15197916328907013,0.36909744143486023,0.2098918855190277,0.24284568428993225
38,2020-07-09 19:07:04,"hawa me dhua chha raha he,
lockdown khatam hone ka asar nazar aa raha he...
#unlock1 #Unlock2 #HyderabadLockdown #pollution #hyderabad",https://twitter.com/hungry_prashant/status/1281220828412080129,Telangana,Hyderabad,0.024024296551942825,0.11958178877830505,0.4478090703487396,0.14830328524112701,0.2602815628051758
39,2020-07-09 12:54:16,".@urstrulyMahesh says #Krishna's smile is what makes it all worthwhile for him 😍 Aren't their smiles so alike? 
.
#MaheshBabu #Throwback #Unlock1 #Tollywood pic.twitter.com/N3Rvc8OI0j",https://twitter.com/HydTimes/status/1281127013173035008,Telangana,Hyderabad,0.005971596576273441,0.3406538963317871,0.43727052211761475,0.07763970643281937,0.1384642869234085
40,2020-07-08 13:36:07,".@urstrulyMahesh's birthday wishes for his makeup man Pattabhi ♥
.
#MaheshBabu #Throwback #Unlock1 #ShootLife #Tollywood pic.twitter.com/F0KfvA0vcN",https://twitter.com/HydTimes/status/1280775156688801793,Telangana,Hyderabad,0.0016123502282425761,0.4738765060901642,0.27064043283462524,0.11115220934152603,0.14271855354309082
41,2020-07-06 13:00:00,"Just @shraddhadas43, chilling at home in a saree, casually raising temperatures 🔥
#ShraddhaDas #Unlock1 #Tollywood #Poser pic.twitter.com/4INo3XDQIU",https://twitter.com/HydTimes/status/1280041289980022784,Telangana,Hyderabad,0.002270204946398735,0.28023579716682434,0.518269419670105,0.08433299511671066,0.11489158123731613
42,2020-07-06 12:15:00,"Haha! @Itslavanya keeping things light in #quarantine
#LavanyaTripathi #Tollywood #TollywoodActress #Unlock1  pic.twitter.com/DeLlYtpPiy",https://twitter.com/HydTimes/status/1280029965321371648,Telangana,Hyderabad,0.002656513126567006,0.5301879048347473,0.29467058181762695,0.07471048831939697,0.0977744534611702
43,2020-07-05 21:09:08,"@Jksoniias @NagaurPolice 
Around 60% population of this village #Tausar resides in #Hyderabad. We are witnessing a huge immigration since #unlock1. Kindly do pay attention, this is going to be a disaster without appropriate restrictions. So please, approach holistically. 
#Nagaur https://twitter.com/panchayattv/status/1279799038146015237 …",https://twitter.com/CitizenDrSuresh/status/1279801996858421248,Telangana,Hyderabad,0.35934463143348694,0.0531613752245903,0.17352619767189026,0.16255779564380646,0.25140997767448425
44,2020-07-05 13:15:00,".@bhumipednekar on a 'watermelon sugar high' at home 🍉
#BhumiPednekar #Bollywood #StayHome #Unlock1  pic.twitter.com/ihriNG9Zpw",https://twitter.com/HydTimes/status/1279682676987838464,Telangana,Hyderabad,0.0029742701444774866,0.2005927711725235,0.561177134513855,0.09884876012802124,0.13640707731246948
45,2020-07-05 13:00:00,"Just @Itslavanya pouting away😚😍
#LavanyaTripathi #Tollywood #TollywoodActress #Unlock1 #StayHomeStaySafe pic.twitter.com/ClMGqZB9Fs",https://twitter.com/HydTimes/status/1279678902839857152,Telangana,Hyderabad,0.022119667381048203,0.1496535688638687,0.4996514916419983,0.13126185536384583,0.19731344282627106
46,2020-07-04 17:01:37,"It's mean, no more lockdowns in #Hyderabad 

Did any one followed these thumb rules in the above mentioned location within the #lockdown  or #unlock1 timelines ?",https://twitter.com/Rjnr78523099/status/1279377322378838018,Telangana,Hyderabad,0.03469488397240639,0.09956234693527222,0.3841780424118042,0.17958587408065796,0.30197879672050476
47,2020-07-03 08:16:12,"Check out the Hyderabad Times e-paper:  http://tiny.cc/qplxlz   and head to E-times for more movie news:  http://tiny.cc/dyy4lz 
.
#HyderabadTimes #Epaper #TimesofIndia #Covid19 #Bollywood #Tollywood #unlock1 #Hyderabad #NavyaSwamy pic.twitter.com/Pmhtm3j33Y",https://twitter.com/HydTimes/status/1278882705740976129,Telangana,Hyderabad,0.0014126421883702278,0.16456127166748047,0.6715155839920044,0.05266540125012398,0.1098451092839241
48,2020-07-02 12:15:00,"Just @MukhiSree enjoying the sights she sees during her travel
#Sreemukhi #Unlock1  pic.twitter.com/ysy1zm6h95",https://twitter.com/HydTimes/status/1278580414261587969,Telangana,Hyderabad,0.0010929224081337452,0.32301273941993713,0.5343610048294067,0.0516275055706501,0.08990573137998581
49,2020-07-02 10:00:00,"Check out the Hyderabad Times e-paper:  http://tiny.cc/qplxlz  and head to E-times for more movie news:  http://tiny.cc/dyy4lz 
.
#HyderabadTimes #Epaper #TimesofIndia #Covid19 #Bollywood #Tollywood #unlock1 #Hyderabad #SushantSinghRajput #DilBechara #ShilpaReddy pic.twitter.com/oCbvnNYomR",https://twitter.com/HydTimes/status/1278546440030126080,Telangana,Hyderabad,0.0014126421883702278,0.16456127166748047,0.6715155839920044,0.05266540125012398,0.1098451092839241
50,2020-07-01 10:00:00,"Check out the Hyderabad Times e-paper:  http://tiny.cc/qplxlz  and head to E-times for more movie news:  http://tiny.cc/dyy4lz 
.
#HyderabadTimes #Epaper #TimesofIndia #Covid19 #Bollywood #Tollywood #unlock1 #Hyderabad #RGV pic.twitter.com/JopMi2MIWW",https://twitter.com/HydTimes/status/1278184052449837058,Telangana,Hyderabad,0.0014126421883702278,0.16456127166748047,0.6715155839920044,0.05266540125012398,0.1098451092839241
